Country	StockCode	Description	Sum of Revenue	TopValue
Israel	22557	PLASTERS IN TIN VINTAGE PAISLEY	4.95	0
Israel	22161	HEART DECORATION RUSTIC HANGING	4.56	0
Israel	47574A	ENGLISH ROSE SCENTED HANGING FLOWER	4.5	0
Israel	16054	POPART RECT PENCIL SHARPENER ASST	4.32	0
Israel	22551	PLASTERS IN TIN SPACEBOY	3.3	0
Israel	22553	PLASTERS IN TIN SKULLS	3.3	0
Israel	22759	SET OF 3 NOTEBOOKS IN PARCEL	3.3	0
Israel	16008	SMALL FOLDING SCISSOR(POINTED EDGE)	2.88	0
Israel	16048	TEATIME ROUND PENCIL SHARPENER	2.88	0
Israel	16219	HOUSE SHAPE PENCIL SHARPENER	2.88	0
Israel	90099	NECKLACE+BRACELET SET BLUE HIBISCUS	2.55	0
Israel	21992	VINTAGE PAISLEY STATIONERY SET	2.5	0
Israel	23502	PLAYING CARDS VINTAGE DOILY	2.5	0
Israel	21429	RED GINGHAM ROSE JEWELLERY BOX	1.95	0
Israel	22558	CLOTHES PEGS RETROSPOT PACK 24	1.65	0
Israel	23028	DRAWER KNOB CRACKLE GLAZE BLUE	1.65	0
Israel	21671	RED SPOT CERAMIC DRAWER KNOB	1.45	0
Israel	21672	WHITE SPOT RED CERAMIC DRAWER KNOB	1.45	0
Israel	82552	WASHROOM METAL SIGN	1.45	0
Israel	84536A	ENGLISH ROSE NOTEBOOK A7 SIZE	1.26	0
Israel	21034	REX CASH+CARRY JUMBO SHOPPER	0.95	0
Iceland	84558A	3D DOG PICTURE PLAYING CARDS	371.7	1
Iceland	23076	ICE CREAM SUNDAE LIP GLOSS	249.6	0
Iceland	22423	REGENCY CAKESTAND 3 TIER	191.25	0
Iceland	22727	ALARM CLOCK BAKELIKE RED	135	0
Iceland	22371	AIRLINE BAG VINTAGE TOKYO 78	132.4	0
Iceland	22375	AIRLINE BAG VINTAGE JET SET BROWN	119	0
Iceland	23084	RABBIT NIGHT LIGHT	110.88	0
Iceland	23316	RED REFECTORY CLOCK	97.8	0
Iceland	21731	RED TOADSTOOL LED NIGHT LIGHT	79.2	0
Iceland	22195	LARGE HEART MEASURING SPOONS	79.2	0
Iceland	22725	ALARM CLOCK BAKELIKE CHOCOLATE	75	0
Iceland	22699	ROSES REGENCY TEACUP AND SAUCER	70.8	0
Iceland	22492	MINI PAINT SET VINTAGE	70.2	0
Iceland	22374	AIRLINE BAG VINTAGE JET SET RED	68	0
Iceland	22196	SMALL HEART MEASURING SPOONS	61.2	0
Iceland	21791	VINTAGE HEADS AND TAILS CARD GAME	60	0
Iceland	22726	ALARM CLOCK BAKELIKE GREEN	60	0
Iceland	22728	ALARM CLOCK BAKELIKE PINK	60	0
Iceland	23162	REGENCY TEA STRAINER	60	0
Iceland	20780	BLACK EAR MUFF HEADPHONES	55.8	0
Iceland	23146	TRIPLE HOOK ANTIQUE IVORY ROSE	52.64	0
Iceland	22376	AIRLINE BAG VINTAGE JET SET WHITE	51	0
Iceland	22497	SET OF 2 TINS VINTAGE BATHROOM	51	0
Iceland	84969	BOX OF 6 ASSORTED COLOUR TEASPOONS	51	0
Iceland	22992	REVOLVER WOODEN RULER	46.8	0
Iceland	23480	MINI LIGHTS WOODLAND MUSHROOMS	45	0
Iceland	23173	REGENCY TEAPOT ROSES	39.8	0
Iceland	84991	60 TEATIME FAIRY CAKE CASES	39.6	0
Iceland	84992	72 SWEETHEART FAIRY CAKE CASES	39.6	0
Iceland	71477	COLOUR GLASS. STAR T-LIGHT HOLDER	39	0
Iceland	85116	BLACK CANDELABRA T-LIGHT HOLDER	37.8	0
Iceland	47559B	TEA TIME OVEN GLOVE	37.5	0
Iceland	85167B	BLACK GRAND BAROQUE PHOTO FRAME	37.5	0
Iceland	23177	TREASURE ISLAND BOOK BOX	36	0
Iceland	21064	BOOM BOX SPEAKER BOYS	35.7	0
Iceland	47567B	TEA TIME KITCHEN APRON	35.7	0
Iceland	21041	RED RETROSPOT OVEN GLOVE DOUBLE	35.4	0
Iceland	22697	GREEN REGENCY TEACUP AND SAUCER	35.4	0
Iceland	22698	PINK REGENCY TEACUP AND SAUCER	35.4	0
Iceland	22372	AIRLINE BAG VINTAGE WORLD CHAMPION	34	0
Iceland	20782	CAMOUFLAGE EAR MUFF HEADPHONES	32.94	0
Iceland	22550	HOLIDAY FUN LUDO	30	0
Iceland	22729	ALARM CLOCK BAKELIKE ORANGE	30	0
Iceland	22774	RED DRAWER KNOB ACRYLIC EDWARDIAN	30	0
Iceland	21975	PACK OF 60 DINOSAUR CAKE CASES	26.4	0
Iceland	21976	PACK OF 60 MUSHROOM CAKE CASES	26.4	0
Iceland	22417	PACK OF 60 SPACEBOY CAKE CASES	26.4	0
Iceland	23308	SET OF 60 VINTAGE LEAF CAKE CASES	26.4	0
Iceland	23297	SET 40 HEART SHAPE PETIT FOUR CASES	26.4	0
Iceland	23175	REGENCY MILK JUG PINK	26	0
Iceland	20719	WOODLAND CHARLOTTE BAG	25.5	0
Iceland	23420	PANTRY HOOK TEA STRAINER	24.96	0
Iceland	23421	PANTRY HOOK SPATULA	24.96	0
Iceland	23422	PANTRY HOOK BALLOON WHISK	24.96	0
Iceland	21265	PINK GOOSE FEATHER TREE 60CM	23.4	0
Iceland	84997B	RED 3 PIECE RETROSPOT CUTLERY SET	22.5	0
Iceland	84997C	BLUE 3 PIECE POLKADOT CUTLERY SET	22.5	0
Iceland	84997D	PINK 3 PIECE POLKADOT CUTLERY SET	22.5	0
Iceland	84625A	PINK NEW BAROQUECANDLESTICK CANDLE	20.4	0
Iceland	84625C	BLUE NEW BAROQUE CANDLESTICK CANDLE	20.4	0
Iceland	21832	CHOCOLATE CALCULATOR	19.8	0
Iceland	22561	WOODEN SCHOOL COLOURING SET	19.8	0
Iceland	22621	TRADITIONAL KNITTING NANCY	19.8	0
Iceland	23170	REGENCY TEA PLATE ROSES	19.8	0
Iceland	23171	REGENCY TEA PLATE GREEN	19.8	0
Iceland	23172	REGENCY TEA PLATE PINK	19.8	0
Iceland	20665	RED RETROSPOT PURSE	17.7	0
Iceland	21035	SET/2 RED RETROSPOT TEA TOWELS	17.7	0
Iceland	21171	BATHROOM METAL SIGN	17.4	0
Iceland	23147	SINGLE ANTIQUE ROSE HOOK IVORY	17.4	0
Iceland	23174	REGENCY SUGAR BOWL GREEN	16.6	0
Iceland	47580	TEA TIME DES TEA COSY	15.3	0
Iceland	22252	BIRDCAGE DECORATION TEALIGHT HOLDER	15	0
Iceland	22494	EMERGENCY FIRST AID TIN	15	0
Iceland	22771	CLEAR DRAWER KNOB ACRYLIC EDWARDIAN	15	0
Iceland	22772	PINK DRAWER KNOB ACRYLIC EDWARDIAN	15	0
Iceland	22773	GREEN DRAWER KNOB ACRYLIC EDWARDIAN	15	0
Iceland	22775	PURPLE DRAWERKNOB ACRYLIC EDWARDIAN	15	0
Iceland	22805	BLUE DRAWER KNOB ACRYLIC EDWARDIAN	15	0
Iceland	23503	PLAYING CARDS KEEP CALM & CARRY ON	15	0
Iceland	85178	VICTORIAN SEWING KIT	15	0
Iceland	85232D	SET/3 DECOUPAGE STACKING TINS	14.85	0
Iceland	21578	WOODLAND DESIGN  COTTON TOTE BAG	13.5	0
Iceland	22212	FOUR HOOK  WHITE LOVEBIRDS	12.6	0
Iceland	20966	SANDWICH BATH SPONGE	12.5	0
Iceland	21154	RED RETROSPOT OVEN GLOVE	12.5	0
Iceland	22131	FOOD CONTAINER SET 3 LOVE HEART	11.7	0
Iceland	22432	WATERING CAN PINK BUNNY	11.7	0
Iceland	17021	NAMASTE SWAGAT INCENSE	10.8	0
Iceland	22945	CHRISTMAS METAL TAGS ASSORTED	10.2	0
Iceland	51014C	"FEATHER PEN,COAL BLACK"	10.2	0
Iceland	84559A	3D SHEET OF DOG STICKERS	10.2	0
Iceland	84559B	3D SHEET OF CAT STICKERS	10.2	0
Iceland	21636	MADRAS NOTEBOOK MEDIUM	9	0
Iceland	23506	MINI PLAYING CARDS SPACEBOY	8.4	0
Iceland	23508	MINI PLAYING CARDS DOLLY GIRL	8.4	0
Iceland	22422	TOOTHPASTE TUBE PEN	7.8	0
Iceland	22821	GIFT BAG PSYCHEDELIC APPLES	7.8	0
Iceland	16008	SMALL FOLDING SCISSOR(POINTED EDGE)	6	0
Iceland	22134	MINI LADLE LOVE HEART RED	5.04	0
Hong Kong	M	Manual	5563.81	1
Hong Kong	84997D	CHILDRENS CUTLERY POLKADOT PINK	398.4	0
Hong Kong	22326	ROUND SNACK BOXES SET OF4 WOODLAND	384.9	0
Hong Kong	84997B	CHILDRENS CUTLERY RETROSPOT RED	365.2	0
Hong Kong	22452	MEASURING TAPE BABUSHKA PINK	318.6	0
Hong Kong	22139	RETROSPOT TEA SET CERAMIC 11 PC	235.65	0
Hong Kong	20749	ASSORTED COLOUR MINI CASES	219.3	0
Hong Kong	22504	CABIN BAG VINTAGE RETROSPOT	196.3	0
Hong Kong	21843	RED RETROSPOT CAKE STAND	186.15	0
Hong Kong	POST	POSTAGE	175	0
Hong Kong	22634	CHILDS BREAKFAST SET SPACEBOY	159.2	0
Hong Kong	22327	ROUND SNACK BOXES SET OF 4 SKULLS	157.8	0
Hong Kong	22423	REGENCY CAKESTAND 3 TIER	153	0
Hong Kong	20675	BLUE POLKADOT BOWL	150	0
Hong Kong	20676	RED RETROSPOT BOWL	150	0
Hong Kong	20677	PINK POLKADOT BOWL	150	0
Hong Kong	22620	4 TRADITIONAL SPINNING TOPS	144.6	0
Hong Kong	22454	MEASURING TAPE BABUSHKA RED	141.6	0
Hong Kong	22636	CHILDS BREAKFAST SET CIRCUS PARADE	136	0
Hong Kong	23255	CHILDRENS CUTLERY CIRCUS PARADE	132.8	0
Hong Kong	23256	CHILDRENS CUTLERY SPACEBOY	132.8	0
Hong Kong	84997C	CHILDRENS CUTLERY POLKADOT BLUE	132.8	0
Hong Kong	20674	GREEN POLKADOT BOWL	120	0
Hong Kong	22503	CABIN BAG VINTAGE PAISLEY	119.8	0
Hong Kong	22635	CHILDS BREAKFAST SET DOLLY GIRL	119.4	0
Hong Kong	22382	LUNCH BAG SPACEBOY DESIGN	115.5	0
Hong Kong	20750	RED RETROSPOT MINI CASES	111.3	0
Hong Kong	22328	ROUND SNACK BOXES SET OF 4 FRUITS	106.2	0
Hong Kong	20682	RED RETROSPOT CHILDRENS UMBRELLA	97.5	0
Hong Kong	22622	BOX OF VINTAGE ALPHABET BLOCKS	95.6	0
Hong Kong	84997B	RED 3 PIECE RETROSPOT CUTLERY SET	90	0
Hong Kong	84997C	BLUE 3 PIECE POLKADOT CUTLERY SET	90	0
Hong Kong	84997D	PINK 3 PIECE POLKADOT CUTLERY SET	90	0
Hong Kong	23122	PARTY CHARMS 50 PIECES	89.64	0
Hong Kong	23052	RECYCLED ACAPULCO MAT TURQUOISE	82.5	0
Hong Kong	23053	RECYCLED ACAPULCO MAT PINK	82.5	0
Hong Kong	22418	10 COLOUR SPACEBOY PEN	81.6	0
Hong Kong	21216	"SET 3 RETROSPOT TEA,COFFEE,SUGAR"	79.2	0
Hong Kong	22628	PICNIC BOXES SET OF 3 RETROSPOT	79.2	0
Hong Kong	21915	RED  HARMONICA IN BOX	75	0
Hong Kong	21947	SET OF 6 HEART CHOPSTICKS	75	0
Hong Kong	22138	BAKING SET 9 PIECE RETROSPOT	74.25	0
Hong Kong	21949	SET OF 6 STRAWBERRY CHOPSTICKS	72.5	0
Hong Kong	22580	ADVENT CALENDAR GINGHAM SACK	71.4	0
Hong Kong	22453	MEASURING TAPE BABUSHKA BLUE	70.8	0
Hong Kong	21238	RED RETROSPOT CUP	68	0
Hong Kong	21239	PINK  POLKADOT CUP	68	0
Hong Kong	21240	BLUE POLKADOT CUP	68	0
Hong Kong	21242	RED RETROSPOT PLATE	67.6	0
Hong Kong	21243	PINK  POLKADOT PLATE	67.6	0
Hong Kong	21244	BLUE POLKADOT PLATE	67.6	0
Hong Kong	84997A	CHILDRENS CUTLERY POLKADOT GREEN	66.4	0
Hong Kong	23050	RECYCLED ACAPULCO MAT GREEN	66	0
Hong Kong	23054	RECYCLED ACAPULCO MAT LAVENDER	66	0
Hong Kong	20961	STRAWBERRY BATH SPONGE	62.5	0
Hong Kong	20963	APPLE BATH SPONGE	62.5	0
Hong Kong	21948	SET OF 6 CAKE CHOPSTICKS	60	0
Hong Kong	22203	MILK PAN RED RETROSPOT	60	0
Hong Kong	23076	ICE CREAM SUNDAE LIP GLOSS	60	0
Hong Kong	21246	RED RETROSPOT BIG BOWL	59.4	0
Hong Kong	23245	SET OF 3 REGENCY CAKE TINS	59.4	0
Hong Kong	22551	PLASTERS IN TIN SPACEBOY	59.4	0
Hong Kong	22553	PLASTERS IN TIN SKULLS	59.4	0
Hong Kong	22554	PLASTERS IN TIN WOODLAND ANIMALS	59.4	0
Hong Kong	22556	PLASTERS IN TIN CIRCUS PARADE	59.4	0
Hong Kong	21906	PHARMACIE FIRST AID TIN	54	0
Hong Kong	22380	TOY TIDY SPACEBOY	52.5	0
Hong Kong	21700	BIG DOUGHNUT FRIDGE MAGNETS	51	0
Hong Kong	23077	DOUGHNUT LIP GLOSS	50	0
Hong Kong	20726	LUNCH BAG WOODLAND	49.5	0
Hong Kong	22659	LUNCH BOX I LOVE LONDON	46.8	0
Hong Kong	21218	RED SPOTTY BISCUIT TIN	45	0
Hong Kong	22619	SET OF 6 SOLDIER SKITTLES	45	0
Hong Kong	84077	WORLD WAR 2 GLIDERS ASSTD DESIGNS	41.76	0
Hong Kong	22740	POLKADOT PEN	40.8	0
Hong Kong	47422	ASSORTED MONKEY SUCTION CUP HOOK	40.32	0
Hong Kong	22180	RETROSPOT LAMP	39.8	0
Hong Kong	23243	SET OF TEA COFFEE SUGAR TINS PANTRY	39.6	0
Hong Kong	22195	LARGE HEART MEASURING SPOONS	39.6	0
Hong Kong	21154	RED RETROSPOT OVEN GLOVE	37.5	0
Hong Kong	22137	BATHROOM SET LOVE HEART DESIGN	35.4	0
Hong Kong	22947	WOODEN ADVENT CALENDAR RED	33.9	0
Hong Kong	23254	CHILDRENS CUTLERY DOLLY GIRL	33.2	0
Hong Kong	21794	CLASSIC FRENCH STYLE BASKET NATURAL	31.6	0
Hong Kong	21559	STRAWBERRY LUNCH BOX WITH CUTLERY	30.6	0
Hong Kong	22565	FELTCRAFT HAIRBANDS PINK AND WHITE	30.6	0
Hong Kong	21791	VINTAGE HEADS AND TAILS CARD GAME	30	0
Hong Kong	23328	SET 6 SCHOOL MILK BOTTLES IN CRATE	30	0
Hong Kong	23119	PACK OF 6 LARGE FRUIT STRAWS	29.76	0
Hong Kong	21485	RETROSPOT HEART HOT WATER BOTTLE	29.7	0
Hong Kong	22617	BAKING SET SPACEBOY DESIGN	29.7	0
Hong Kong	21245	GREEN POLKADOT PLATE	27.04	0
Hong Kong	20702	PINK PADDED MOBILE	25.5	0
Hong Kong	22960	JAM MAKING SET WITH JARS	25.5	0
Hong Kong	22492	MINI PAINT SET VINTAGE	23.4	0
Hong Kong	22131	FOOD CONTAINER SET 3 LOVE HEART	23.4	0
Hong Kong	22629	SPACEBOY LUNCH BOX	23.4	0
Hong Kong	22630	DOLLY GIRL LUNCH BOX	23.4	0
Hong Kong	22631	CIRCUS PARADE LUNCH BOX	23.4	0
Hong Kong	85132A	CHARLIE + LOLA BISCUITS TINS	23.4	0
Hong Kong	23229	VINTAGE DONKEY TAIL GAME	22.5	0
Hong Kong	85183A	CHARLIE & LOLA WASTEPAPER BIN BLUE	22.5	0
Hong Kong	85183B	CHARLIE & LOLA WASTEPAPER BIN FLORA	22.5	0
Hong Kong	21788	KIDS RAIN MAC BLUE	20.4	0
Hong Kong	21789	KIDS RAIN MAC PINK	20.4	0
Hong Kong	84849B	FAIRY SOAP SOAP HOLDER	20.28	0
Hong Kong	20977	36 PENCILS TUBE WOODLAND	20	0
Hong Kong	20978	36 PENCILS TUBE SKULLS	20	0
Hong Kong	20979	36 PENCILS TUBE RED RETROSPOT	20	0
Hong Kong	21731	RED TOADSTOOL LED NIGHT LIGHT	19.8	0
Hong Kong	21035	SET/2 RED RETROSPOT TEA TOWELS	19.5	0
Hong Kong	22895	SET OF 2 TEA TOWELS APPLE AND PEARS	19.5	0
Hong Kong	22900	 SET 2 TEA TOWELS I LOVE LONDON	19.5	0
Hong Kong	22989	SET 2 PANTRY DESIGN TEA TOWELS	19.5	0
Hong Kong	21294	ETCHED GLASS COASTER	18.72	0
Hong Kong	22320	BIRDS MOBILE VINTAGE DESIGN	17.85	0
Hong Kong	20998	ROSE DU SUD OVEN GLOVE	17.7	0
Hong Kong	21249	WOODLAND  HEIGHT CHART STICKERS	17.7	0
Hong Kong	21251	DINOSAUR HEIGHT CHART STICKER SET	17.7	0
Hong Kong	21744	SNOWFLAKE PORTABLE TABLE LIGHT	17.7	0
Hong Kong	22176	BLUE OWL SOFT TOY	17.7	0
Hong Kong	85087	CANDY SPOT CUSHION COVER	17.7	0
Hong Kong	22969	HOMEMADE JAM SCENTED CANDLES	17.4	0
Hong Kong	22779	WOODEN OWLS LIGHT GARLAND	17	0
Hong Kong	22780	LIGHT GARLAND BUTTERFILES PINK	17	0
Hong Kong	23391	 I LOVE LONDON MINI BACKPACK	16.6	0
Hong Kong	20725	LUNCH BAG RED RETROSPOT	16.5	0
Hong Kong	20728	LUNCH BAG CARS BLUE	16.5	0
Hong Kong	22384	LUNCH BAG PINK POLKADOT	16.5	0
Hong Kong	22652	TRAVEL SEWING KIT	16.5	0
Hong Kong	23206	LUNCH BAG APPLE DESIGN	16.5	0
Hong Kong	21156	RETROSPOT CHILDRENS APRON	15.6	0
Hong Kong	22367	CHILDRENS APRON SPACEBOY DESIGN	15.6	0
Hong Kong	21371	MIRRORED WALL ART POPPIES	15.3	0
Hong Kong	22352	LUNCH BOX WITH CUTLERY RETROSPOT	15.3	0
Hong Kong	20819	SILVER TEDDY BEAR	15	0
Hong Kong	21439	BASKET OF TOADSTOOLS	15	0
Hong Kong	21912	VINTAGE SNAKES & LADDERS	15	0
Hong Kong	22128	PARTY CONES CANDY ASSORTED	15	0
Hong Kong	22202	MILK PAN PINK POLKADOT	15	0
Hong Kong	22204	MILK PAN BLUE POLKADOT	15	0
Hong Kong	22550	HOLIDAY FUN LUDO	15	0
Hong Kong	37495	FAIRY CAKE BIRTHDAY CANDLE SET	15	0
Hong Kong	47585A	PINK FAIRY CAKE CUSHION COVER	15	0
Hong Kong	84580	MOUSE TOY WITH PINK T-SHIRT	15	0
Hong Kong	84581	DOG TOY WITH PINK CROCHET SKIRT	15	0
Hong Kong	22325	MOBILE VINTAGE HEARTS	14.85	0
Hong Kong	21936	RED RETROSPOT PICNIC BAG	14.75	0
Hong Kong	21212	PACK OF 72 RETROSPOT CAKE CASES	13.2	0
Hong Kong	21213	PACK OF 72 SKULL CAKE CASES	13.2	0
Hong Kong	21975	PACK OF 60 DINOSAUR CAKE CASES	13.2	0
Hong Kong	21976	PACK OF 60 MUSHROOM CAKE CASES	13.2	0
Hong Kong	21977	PACK OF 60 PINK PAISLEY CAKE CASES	13.2	0
Hong Kong	22417	PACK OF 60 SPACEBOY CAKE CASES	13.2	0
Hong Kong	22951	60 CAKE CASES DOLLY GIRL DESIGN	13.2	0
Hong Kong	84991	60 TEATIME FAIRY CAKE CASES	13.2	0
Hong Kong	22331	WOODLAND PARTY BAG + STICKER SET	13.2	0
Hong Kong	22332	SKULLS PARTY BAG + STICKER SET	13.2	0
Hong Kong	22333	RETROSPOT PARTY BAG + STICKER SET	13.2	0
Hong Kong	22334	DINOSAUR PARTY BAG + STICKER SET	13.2	0
Hong Kong	72741	GRAND CHOCOLATECANDLE	13.05	0
Hong Kong	47599A	PINK PARTY BAGS	12.6	0
Hong Kong	47599B	BLUE PARTY BAGS	12.6	0
Hong Kong	85088	CANDY SPOT HAND BAG	12.6	0
Hong Kong	47559B	TEA TIME OVEN GLOVE	12.5	0
Hong Kong	23348	CHILDRENS TOY COOKING UTENSIL SET	12.48	0
Hong Kong	84563A	PINK & WHITE BREAKFAST TRAY	11.8	0
Hong Kong	84563B	BLUE & WHITE BREAKFAST TRAY	11.8	0
Hong Kong	22433	WATERING CAN GREEN DINOSAUR	11.7	0
Hong Kong	84906	PINK BUTTERFLY CUSHION COVER	11.7	0
Hong Kong	20981	12 PENCILS TALL TUBE WOODLAND	10.2	0
Hong Kong	20982	12 PENCILS TALL TUBE SKULLS	10.2	0
Hong Kong	21058	PARTY INVITES WOODLAND	10.2	0
Hong Kong	22129	PARTY CONES CANDY TREE DECORATION	10.2	0
Hong Kong	22196	SMALL HEART MEASURING SPOONS	10.2	0
Hong Kong	22348	TEA BAG PLATE RED RETROSPOT	10.2	0
Hong Kong	22962	JAM JAR WITH PINK LID	10.2	0
Hong Kong	22963	JAM JAR WITH GREEN LID	10.2	0
Hong Kong	47421	ASSORTED COLOUR LIZARD SUCTION HOOK	10.08	0
Hong Kong	23155	KNICKERBOCKERGLORY MAGNET ASSORTED	9.96	0
Hong Kong	79030G	TUMBLER NEW ENGLAND	9.36	0
Hong Kong	21055	TOOL BOX SOFT TOY	8.95	0
Hong Kong	20719	WOODLAND CHARLOTTE BAG	8.5	0
Hong Kong	20724	RED RETROSPOT CHARLOTTE BAG	8.5	0
Hong Kong	22356	CHARLOTTE BAG PINK POLKADOT	8.5	0
Hong Kong	23204	CHARLOTTE BAG APPLES DESIGN	8.5	0
Hong Kong	21829	DINOSAUR KEYRINGS ASSORTED	7.56	0
Hong Kong	21967	PACK OF 12 SKULL TISSUES	6.96	0
Hong Kong	21981	PACK OF 12 WOODLAND TISSUES	6.96	0
Hong Kong	16236	KITTY PENCIL ERASERS	5.88	0
Hong Kong	22135	MINI LADLE LOVE HEART PINK	5.04	0
Hong Kong	22716	CARD CIRCUS PARADE	5.04	0
Hong Kong	84706D	CHERRY BLOSSOM TABLE CLOCK	3.9	0
Hong Kong	85179A	GREEN BITTY LIGHT CHAIN	3.75	0
Greece	POST	POSTAGE	200	1
Greece	22423	REGENCY CAKESTAND 3 TIER	175.2	0
Greece	72760B	VINTAGE CREAM 3 BASKET CAKE STAND	135.84	0
Greece	22692	DOORMAT WELCOME TO OUR HOME	135	0
Greece	48129	DOORMAT TOPIARY	135	0
Greece	48184	DOORMAT ENGLISH ROSE	135	0
Greece	48187	DOORMAT NEW ENGLAND	135	0
Greece	48188	DOORMAT WELCOME PUPPIES	135	0
Greece	22847	BREAD BIN DINER STYLE IVORY	119.6	0
Greece	22720	SET OF 3 CAKE TINS PANTRY DESIGN	102	0
Greece	22762	CUPBOARD 3 DRAWER MA CAMPAGNE	102	0
Greece	22763	KEY CABINET MA CAMPAGNE	102	0
Greece	22424	ENAMEL BREAD BIN CREAM	87.6	0
Greece	22840	ROUND CAKE TIN VINTAGE RED	83.4	0
Greece	22841	ROUND CAKE TIN VINTAGE GREEN	83.4	0
Greece	22502	PICNIC BASKET WICKER SMALL	79.2	0
Greece	22842	BISCUIT TIN VINTAGE RED	71.4	0
Greece	22957	SET 3 PAPER VINTAGE CHICK PAPER EGG	70.8	0
Greece	21524	DOORMAT SPOTTY HOME SWEET HOME	67.5	0
Greece	22366	DOORMAT AIRMAIL	67.5	0
Greece	48111	DOORMAT 3 SMILEY CATS	67.5	0
Greece	48194	DOORMAT HEARTS	67.5	0
Greece	22604	SET OF 4 NAPKIN CHARMS CUTLERY	67.2	0
Greece	22760	"TRAY, BREAKFAST IN BED"	65.7	0
Greece	22697	GREEN REGENCY TEACUP AND SAUCER	61.2	0
Greece	22699	ROSES REGENCY TEACUP AND SAUCER	61.2	0
Greece	21615	4 LAVENDER BOTANICAL DINNER CANDLES	60	0
Greece	21616	4 PEAR BOTANICAL DINNER CANDLES	60	0
Greece	23154	SET OF 4 JAM JAR MAGNETS	49.92	0
Greece	23159	SET OF 5 PANCAKE DAY MAGNETS	49.92	0
Greece	22173	METAL 4 HOOK HANGER FRENCH CHATEAU	47.2	0
Greece	21937	STRAWBERRY   PICNIC BAG	44.25	0
Greece	22803	IVORY EMBROIDERED QUILT	39.95	0
Greece	22293	HANGING CHICK GREEN DECORATION	34.8	0
Greece	22783	SET 3 WICKER OVAL BASKETS W LIDS	31.8	0
Greece	22288	HANGING METAL RABBIT DECORATION	30	0
Greece	22289	HANGING METAL CHICKEN DECORATION	30	0
Greece	23263	SET OF 3 WOODEN HEART DECORATIONS	30	0
Greece	23156	SET OF 5 MINI GROCERY MAGNETS	24.96	0
Greece	22766	PHOTO FRAME CORNICE	23.6	0
Greece	21078	SET/20 STRAWBERRY PAPER NAPKINS	20.4	0
Greece	21700	BIG DOUGHNUT FRIDGE MAGNETS	20.4	0
Greece	22922	FRIDGE MAGNETS US DINER ASSORTED	20.4	0
Greece	23155	KNICKERBOCKERGLORY MAGNET ASSORTED	19.92	0
Greece	23164	REGENCY CAKE SLICE	19.8	0
Greece	23243	SET OF TEA COFFEE SUGAR TINS PANTRY	19.8	0
Greece	22469	HEART OF WICKER SMALL	19.8	0
Greece	85211	S/4 GROOVY CAT MAGNETS	19.8	0
Greece	22411	JUMBO SHOPPER VINTAGE RED PAISLEY	19.5	0
Greece	85099C	JUMBO  BAG BAROQUE BLACK WHITE	19.5	0
Greece	85099F	JUMBO BAG STRAWBERRY	19.5	0
Greece	22427	ENAMEL FLOWER JUG CREAM	17.85	0
Greece	21107	CREAM SLICE FLANNEL PINK SPOT	17.7	0
Greece	22317	FIVE CATS HANGING DECORATION	17.7	0
Greece	22831	WHITE BROCANTE SOAP DISH	17.7	0
Greece	22644	CERAMIC CHERRY CAKE MONEY BANK	17.4	0
Greece	22961	JAM MAKING SET PRINTED	17.4	0
Greece	22969	HOMEMADE JAM SCENTED CANDLES	17.4	0
Greece	22169	FAMILY ALBUM WHITE PICTURE FRAME	17	0
Greece	22497	SET OF 2 TINS VINTAGE BATHROOM	17	0
Greece	22844	VINTAGE CREAM DOG FOOD CONTAINER	17	0
Greece	22266	EASTER DECORATION HANGING BUNNY	15.6	0
Greece	47591D	PINK FAIRY CAKE CHILDRENS APRON	15.6	0
Greece	21669	BLUE STRIPE CERAMIC DRAWER KNOB	15	0
Greece	21670	BLUE SPOT CERAMIC DRAWER KNOB	15	0
Greece	21673	WHITE SPOT BLUE CERAMIC DRAWER KNOB	15	0
Greece	22270	HAPPY EASTER HANGING DECORATION	15	0
Greece	22409	MONEY BOX BISCUITS DESIGN	15	0
Greece	22410	MONEY BOX HOUSEKEEPING DESIGN	15	0
Greece	22727	ALARM CLOCK BAKELIKE RED	15	0
Greece	22730	ALARM CLOCK BAKELIKE IVORY	15	0
Greece	22771	CLEAR DRAWER KNOB ACRYLIC EDWARDIAN	15	0
Greece	22773	GREEN DRAWER KNOB ACRYLIC EDWARDIAN	15	0
Greece	23061	VINTAGE EMBOSSED HEART	15	0
Greece	23160	REGENCY TEA SPOON	15	0
Greece	23161	REGENCY CAKE FORK	15	0
Greece	35912B	WHITE/PINK CHICK DECORATION	15	0
Greece	84836	ZINC METAL HEART DECORATION	15	0
Greece	21932	SCANDINAVIAN PAISLEY PICNIC BAG	14.75	0
Greece	21936	RED RETROSPOT PICNIC BAG	14.75	0
Greece	21110	LARGE CAKE TOWEL PINK SPOTS	13.5	0
Greece	22845	VINTAGE CREAM CAT FOOD CONTAINER	12.7	0
Greece	21391	FRENCH LAVENDER SCENT HEART	12.6	0
Greece	22277	COSMETIC BAG VINTAGE ROSE PAISLEY	12.6	0
Greece	85053	FRENCH ENAMEL CANDLEHOLDER	12.6	0
Greece	20717	STRAWBERRY SHOPPER BAG	12.5	0
Greece	21114	LAVENDER SCENTED FABRIC HEART	12.5	0
Greece	22928	YELLOW GIANT GARDEN THERMOMETER	11.9	0
Greece	23110	PARISIENNE KEY CABINET	11.5	0
